date,slot,start,end,issue_hour,price_yuan_per_kwh,original_kwh,adjusted_kwh,increase_kwh,decrease_kwh,charge_kwh,discharge_kwh,energy_before_kwh,energy_after_kwh,load_kwh,pv_kwh,forecast_net_kwh,net_supply_kwh,emergency_kwh,dump_kwh,planned_cost_yuan,increase_cost_yuan,cancellation_refund_yuan,breach_cost_yuan,adjustment_net_yuan,emergency_cost_yuan,total_cost_yuan,delta_grid_kw
2025-09-23,82,13:40,13:50,12,0.9026,0,0,0,0,115.401930794,0,10578.1993163,10682.061054,1048.64163333,1204.69615,-203.035784676,-115.401930794,0,40.6525858725,0,0,0,0,0,0,0,0
2025-09-23,83,13:50,14:00,12,0.9754,0,0,0,0,105.039067265,0,10682.061054,10776.5962146,1068.255,1182.49375,-171.159097799,-105.039067265,0,9.19968273514,0,0,0,0,0,0,0,0
2025-09-23,84,14:00,14:10,12,1.0002,0,0,0,0,26.0042060551,0,10776.5962146,10800,1049.77675,1139.66946667,-115.232458643,-26.0042060551,0,63.8885106115,0,0,0,0,0,0,0,0
2025-09-23,85,14:10,14:20,12,0.9978,0,0,0,0,0,0,10800,10800,1035.47098333,1065.57745,-51.6686028816,0,0,30.1064666667,0,0,0,0,0,0,0,0
2025-09-23,86,14:20,14:30,12,1.0271,0,0,0,0,0,48.251540777,10800,10746.3871769,1039.43333333,975.675,12.7643428353,48.251540777,15.5067925563,0,0,0,0,0,0,79.635133173,79.635133173,0
2025-09-23,87,14:30,14:40,12,1.0906,0,0,0,0,0,111.41388304,10746.3871769,10622.5939735,1036.1879,898.902433333,70.4222074031,111.41388304,25.8715836268,0,0,0,0,0,0,141.077745517,141.077745517,0
2025-09-23,88,14:40,14:50,12,0.9376,0,0,0,0,0,170.230406761,10622.5939735,10433.4490771,1034.38126667,831.80015,141.404732703,170.230406761,32.3507099053,0,0,0,0,0,0,151.660128036,151.660128036,0
2025-09-23,89,14:50,15:00,12,0.6694,247.197309957,247.197309957,0,0,0,1.24004666426,10433.4490771,10432.0712475,1043.78,793.60625,216.789937747,248.437356621,1.73639337876,0,165.473879285,0,0,0,0,5.81170863871,171.285587924,0
2025-09-23,90,15:00,15:10,12,0.66,604.643398701,604.643398701,0,0,341.315674763,0,10432.0712475,10739.2553548,1062.89751667,807.013666667,235.383668032,263.327723938,0,7.4438739384,399.064643143,0,0,0,0,0,399.064643143,0
2025-09-23,91,15:10,15:20,12,0.7217,318.786232502,318.786232502,0,0,0,0,10739.2553548,10739.2553548,1076.83361667,789.049416667,273.28394641,318.786232502,0,31.0020325021,230.068023997,0,0,0,0,0,230.068023997,0
2025-09-23,92,15:20,15:30,12,0.7308,392.130213523,392.130213523,0,0,9.71735613889,0,10739.2553548,10748.0009753,1063.74166667,736.20625,334.468954904,382.412857384,0,54.8774407171,286.568760042,0,0,0,0,0,286.568760042,0
2025-09-23,93,15:30,15:40,12,0.7534,430.962762659,430.962762659,0,0,9.4255131436,0,10748.0009753,10756.4839371,1020.03293333,717.725666667,376.165228461,421.537249515,0,119.229982848,324.687345387,0,0,0,0,0,324.687345387,0
2025-09-23,94,15:40,15:50,12,0.7823,435.155773563,435.155773563,0,0,1.56083679353,0,10756.4839371,10757.8886903,1025.60495,672.655766667,392.642198872,433.594936769,0,80.6457534361,340.422361658,0,0,0,0,0,340.422361658,0
2025-09-23,95,15:50,16:00,12,0.8055,479.626339778,479.626339778,0,0,19.1197021871,0,10757.8886903,10775.0964222,1084.195,590.6125,418.307653621,460.506637591,33.0758624093,0,386.339016691,0,0,0,0,133.213035854,519.552052544,0
2025-09-23,96,16:00,16:10,12,0.8271,560.291064283,560.291064283,0,0,23.7370706976,0,10775.0964222,10796.4597859,1117.4952,528.06255,510.763033109,536.553993585,52.878656415,0,463.416739268,0,0,0,0,218.679683604,682.096422872,0
2025-09-23,97,16:10,16:20,12,0.8519,628.469891293,628.469891293,0,0,3.93357126735,0,10796.4597859,10800,1108.56401667,472.750366667,582.68701495,624.536320026,11.277329974,0,535.393500393,0,0,0,0,48.0357870242,583.429287417,0
2025-09-23,98,16:20,16:30,12,0.8791,663.578281558,663.578281558,0,0,0,1.17635517041,10800,10798.6929387,1085.49166667,417.25625,615.486735496,664.754636729,3.48077993813,0,583.351667318,0,0,0,0,15.2997682181,598.651435536,0
2025-09-23,99,16:30,16:40,12,0.9024,691.621656097,691.621656097,0,0,1.45229033384,0,10798.6929387,10800,1086.12588333,369.77835,660.990439001,690.169365763,26.17816757,0,624.119382462,0,0,0,0,118.115892076,742.235274538,0
2025-09-23,100,16:40,16:50,12,0.9163,777.422527635,777.422527635,0,0,0,0,10800,10800,1075.42143333,310.59875,748.956698594,777.422527635,0,12.5998443021,712.352262072,0,0,0,0,0,712.352262072,0
2025-09-23,101,16:50,17:00,12,0.9264,866.624993666,866.624993666,0,0,0,10.5568298453,10800,10788.2701891,1058.285,244.23125,845.20677325,877.181823512,0,63.1280735116,802.841394132,0,0,0,0,0,802.841394132,0
2025-09-23,102,17:00,17:10,12,0.9462,905.233082695,905.233082695,0,0,0,0,10788.2701891,10788.2701891,1073.54551667,196.458533333,870.582996144,905.233082695,0,28.1460993619,856.531542846,0,0,0,0,0,856.531542846,0
2025-09-23,103,17:10,17:20,12,0.9742,921.600311875,921.600311875,0,0,0.577815532534,0,10788.2701891,10788.790223,1066.32251667,152.9859,884.607491442,921.022496342,0,7.68587967535,897.823023828,0,0,0,0,0,897.823023828,0
2025-09-23,104,17:20,17:30,12,0.9862,979.72605265,979.72605265,0,0,5.58552887961,0,10788.790223,10793.817199,1061.415,105.03125,933.506691135,974.14052377,0,17.7567737703,966.205833123,0,0,0,0,0,966.205833123,0
2025-09-23,105,17:30,17:40,12,0.976,1038.93839718,1038.93839718,0,0,0,0,10793.817199,10793.817199,1111.27233333,59.4096666667,998.858336153,1038.93839718,12.9242694894,0,1014.00387564,0,0,0,0,63.0704351085,1077.07431075,0
2025-09-23,106,17:40,17:50,12,1.0742,959.143407296,959.143407296,0,0,6.8697788537,0,10793.817199,10800,981.072633333,21.9073166667,920.253268123,952.273628442,6.89168822434,0,1030.31184812,0,0,0,0,37.0152574529,1067.32710557,0
2025-09-23,107,17:50,18:00,12,1.2313,779.383798534,779.383798534,0,0,0,9.03623220101,10800,10789.959742,752.645,0,764.828727643,788.420030735,0,35.7750307354,959.655271135,0,0,0,0,0,959.655271135,0
2025-09-23,108,18:00,18:10,18,1.2561,767.7271,767.7271,0,0,0,4.71868052815,10789.959742,10784.7167636,764.32985,0,748.514359167,772.445780528,0,8.11593052815,964.34201031,0,0,0,0,0,964.34201031,0
2025-09-23,109,18:10,18:20,18,1.2447,809.013669167,809.013669167,0,0,0,3.88833583333,10784.7167636,10780.3963905,830.9645,0.737233333333,781.757318333,812.902005,17.3252616667,0,1006.97931401,0,0,0,0,107.823765983,1114.80307999,0
2025-09-23,110,18:20,18:30,18,1.2545,812.938751978,812.938751978,0,0,0,10.8971646887,10780.3963905,10768.2884297,834.416666667,0,775.116416667,823.835916667,10.58075,0,1019.83166436,0,0,0,0,66.367754375,1086.19941873,0
2025-09-23,111,18:30,18:40,18,1.2522,782.681098958,782.681098958,0,0,0,4.31355487799,10768.2884297,10763.495591,836.15965,0,762.06380496,786.994653836,49.1649961641,0,980.073272115,0,0,0,0,307.822040983,1287.8953131,0
2025-09-23,112,18:40,18:50,18,1.2881,772.658285918,772.658285918,0,0,0,17.9085283333,10763.495591,10743.5972262,810.417633333,0.0529333333333,759.497890918,790.566814251,19.7978857485,0,995.261138091,0,0,0,0,127.508283164,1122.76942125,0
2025-09-23,113,18:50,19:00,18,1.3466,4.30966666667,4.30966666667,0,0,0,805.25725,10743.5972262,9848.86694837,777.426666667,0,774.718583333,809.566916667,0,32.14025,5.80339713333,0,0,0,0,0,5.80339713333,0
2025-09-23,114,19:00,19:10,18,1.3523,9.77246815735,9.77246815735,0,0,0,822.558454033,9848.86694837,8934.91311056,799.098883333,0,801.400676667,832.33092219,0,33.2320388565,13.2153086892,0,0,0,0,0,13.2153086892,0
2025-09-23,115,19:10,19:20,18,1.3445,0,0,0,0,0,814.895922249,8934.91311056,8029.47319695,825.599666667,0.0038,782.165112249,814.895922249,10.6999444173,0,0,0,0,0,0,71.9303763455,71.9303763455,0
2025-09-23,116,19:20,19:30,18,1.3483,0,0,0,0,0,786.700666667,8029.47319695,7155.3613451,817.816666667,0,751.836166667,786.700666667,31.116,0,0,0,0,0,0,209.768514,209.768514,0
2025-09-23,117,19:30,19:40,18,1.349,20.53553,20.53553,0,0,0,806.4593725,7155.3613451,6259.29537565,786.83635,0,798.7346775,826.9949025,0,40.1585525,27.70242997,0,0,0,0,0,27.70242997,0
2025-09-23,118,19:40,19:50,18,1.3473,36.7267609056,36.7267609056,0,0,0,798.3898475,6259.29537565,5372.1955451,784.219166667,0.000266666666667,811.842718406,835.116608406,0,50.8977084056,49.481964968,0,0,0,0,0,49.481964968,0
2025-09-23,119,19:50,20:00,18,1.3482,0,0,0,0,0,809.691083333,5372.1955451,4472.53878584,811.911666667,0,773.837583333,809.691083333,2.22058333333,0,0,0,0,0,0,14.96895225,14.96895225,0
2025-09-23,120,20:00,20:10,18,1.3513,0,0,0,0,0,805.117228809,4472.53878584,3577.96408716,827.178116667,0,775.4104225,805.117228809,22.060887858,0,0,0,0,0,0,149.054388812,149.054388812,0
2025-09-23,121,20:10,20:20,18,1.34,233.33073782,233.33073782,0,0,0,568.07792928,3577.96408716,2946.76638796,843.5677,0,764.461441267,801.408667101,42.1590328993,0,312.663188679,0,0,0,0,282.465520425,595.128709105,0
2025-09-23,122,20:20,20:30,18,1.3489,0,0,0,0,0,775.010916667,2946.76638796,2085.64314722,839.708333333,0,740.155083333,775.010916667,64.6974166667,0,0,0,0,0,0,436.351726708,436.351726708,0
2025-09-23,123,20:30,20:40,18,1.3952,0,0,0,0,0,795.295419167,2085.64314722,1201.98157037,784.895283333,0,761.6561275,795.295419167,0,10.4001358333,0,0,0,0,0,0,0,0
2025-09-23,124,20:40,20:50,18,1.2226,802.556440833,802.556440833,0,0,0,1.78341333333,1201.98157037,1200,801.6618,0,776.869066667,804.339854167,0,2.67805416667,981.205504563,0,0,0,0,0,981.205504563,0
2025-09-23,125,20:50,21:00,18,0.9332,803.7255,803.7255,0,0,7.58091666667,0,1200,1206.822825,869.216666667,0,771.93825,796.144583333,73.0720833333,0,750.0366366,0,0,0,0,340.954340833,1090.99097743,0
2025-09-23,126,21:00,21:10,18,0.9068,821.16229,821.16229,0,0,12.1567041667,0,1206.822825,1217.76385875,842.524383333,0,781.897631667,809.005585833,33.5187975,0,744.629964572,0,0,0,0,151.974227865,896.604192437,0
2025-09-23,127,21:10,21:20,18,0.9371,816.358080833,816.358080833,0,0,1.97732583333,0,1217.76385875,1219.543452,804.595183333,0,772.246040833,814.380755,0,9.78557166667,765.009157549,0,0,0,0,0,765.009157549,0
2025-09-23,128,21:20,21:30,18,0.9371,789.416833333,789.416833333,0,0,0,0,1219.543452,1219.543452,813.381666667,0,759.04075,789.416833333,23.9648333333,0,739.762514517,0,0,0,0,112.287226583,852.0497411,0
2025-09-23,129,21:30,21:40,18,0.9871,794.676978333,794.676978333,0,0,0,17.5891068,1219.543452,1200,829.869133333,0,782.876253333,812.266085133,17.6030482,0,784.425645313,0,0,0,0,86.8798443911,871.305489704,0
2025-09-23,130,21:40,21:50,18,0.7764,747.057185,747.057185,0,0,0,0,1200,1200,768.1865,0,716.499943333,747.057185,21.129315,0,580.015198434,0,0,0,0,82.02400083,662.039199264,0
2025-09-23,131,21:50,22:00,18,0.4209,1421.64133333,1421.64133333,0,0,798.069,0,1200,1918.2621,639.243333333,0,588.308,623.572333333,15.671,0,598.3688372,0,0,0,0,32.9796195,631.3484567,0
2025-09-23,132,22:00,22:10,18,0.3859,1419.31472833,1419.31472833,0,0,830.95572,0,1918.2621,2666.122248,553.441566667,0,563.7647325,588.359008333,0,34.9174416667,547.713553664,0,0,0,0,0,547.713553664,0
2025-09-23,133,22:10,22:20,18,0.4368,618.814655833,618.814655833,0,0,13.7606483333,0,2666.122248,2678.5068315,582.678566667,0,567.5070025,605.0540075,0,22.3754408333,270.298241668,0,0,0,0,0,270.298241668,0
2025-09-23,134,22:20,22:30,18,0.4198,1397.06008333,1397.06008333,0,0,807.573666667,0,2678.5068315,3405.3231315,647.206666667,0,561.00025,589.486416667,57.72025,0,586.485822983,0,0,0,0,121.15480475,707.640627733,0
2025-09-23,135,22:30,22:40,18,0.4186,1417.837045,1417.837045,0,0,799.890478333,0,3405.3231315,4125.224562,596.69985,0,584.503711667,617.946566667,0,21.2467166667,593.506587037,0,0,0,0,0,593.506587037,0
2025-09-23,136,22:40,22:50,18,0.4241,1431.69023833,1431.69023833,0,0,801.802215833,0,4125.224562,4846.84655625,555.352283333,0,598.356905,629.8880225,0,74.5357391667,607.179830077,0,0,0,0,0,607.179830077,0
2025-09-23,137,22:50,23:00,18,0.4237,1415.34358333,1415.34358333,0,0,795.47025,0,4846.84655625,5562.76978125,569.35,0,582.01025,619.873333333,0,50.5233333333,599.681076258,0,0,0,0,0,599.681076258,0
2025-09-23,138,23:00,23:10,18,0.4248,1389.37749083,1389.37749083,0,0,807.879228333,0,5562.76978125,6289.86108675,564.655866667,0,556.0441575,581.4982625,0,16.8423958333,590.207558106,0,0,0,0,0,590.207558106,0
2025-09-23,139,23:10,23:20,18,0.424,1380.76146,1380.76146,0,0,815.149665833,0,6289.86108675,7023.495786,576.501566667,0,543.995703333,565.611794167,10.8897725,0,585.44285904,0,0,0,0,23.0863177,608.52917674,0
2025-09-23,140,23:20,23:30,18,0.422,1383.93675,1383.93675,0,0,799.332416667,0,7023.495786,7742.894961,610.325,0,550.603416667,584.604333333,25.7206666667,0,584.0213085,0,0,0,0,54.2706066667,638.291915167,0
2025-09-23,141,23:30,23:40,18,0.424,1395.033415,1395.033415,0,0,808.726414167,0,7742.894961,8470.74873375,617.0673,0,561.700081667,586.307000833,30.7602991667,0,591.49416796,0,0,0,0,65.2118342333,656.706002193,0
2025-09-23,142,23:40,23:50,18,0.4271,613.2349975,613.2349975,0,0,20.4569075,0,8470.74873375,8489.1599505,568.298083333,0,564.61672,592.77809,0,24.4800066667,261.912667432,0,0,0,0,0,261.912667432,0
2025-09-23,143,23:50,24:00,18,0.4276,628.418166667,628.418166667,0,0,31.9328333333,0,8489.1599505,8517.8995005,524.601666667,0,564.014916667,596.485333333,0,71.8836666667,268.711608067,0,0,0,0,0,268.711608067,0
2025-12-21,0,00:00,00:10,0,0.4248,1408.92053917,1408.92053917,0,0,806.8061125,0,8573.87449875,9300,596.017716667,0,586.5524,602.114426667,0,6.09671,598.509445038,0,0,0,0,0,598.509445038,0
2025-12-21,1,00:10,00:20,0,0.4245,1430.01711167,1430.01711167,0,0,833.333333333,0,9300,10050,589.645166667,0,575.9855425,596.683778333,0,7.03861166667,607.042263903,0,0,0,0,0,607.042263903,0
2025-12-21,2,00:20,00:30,0,0.4269,613.824166667,613.824166667,0,0,0,0,10050,10050,578.683333333,0,594.034333333,613.824166667,0,35.1408333333,262.04153675,0,0,0,0,0,262.04153675,0
2025-12-21,3,00:30,00:40,0,0.4272,646.489101667,646.489101667,0,0,0,0,10050,10050,564.710033333,0,628.2823925,646.489101667,0,81.7790683333,276.180144232,0,0,0,0,0,276.180144232,0
2025-12-21,4,00:40,00:50,0,0.4271,661.431935833,661.431935833,0,0,0,0,10050,10050,549.903883333,0,641.826124167,661.431935833,0,111.5280525,282.497579794,0,0,0,0,0,282.497579794,0
2025-12-21,5,00:50,01:00,0,0.4285,637.284833333,637.284833333,0,0,0,0,10050,10050,558.21,0,619.14375,637.284833333,0,79.0748333333,273.076551083,0,0,0,0,0,273.076551083,0
2025-12-21,6,01:00,01:10,0,0.4311,599.642575833,599.642575833,0,0,0,0,10050,10050,610.348516667,0,582.65715,599.642575833,10.7059408333,0,258.505914442,0,0,0,0,23.0766554662,281.582569908,0
2025-12-21,7,01:10,01:20,0,0.4302,614.893396667,614.893396667,0,0,0,0,10050,10050,633.23595,0,594.816416667,614.893396667,18.3425533333,0,264.527139246,0,0,0,0,39.45483222,303.981971466,0
2025-12-21,8,01:20,01:30,0,0.4279,657.150916667,657.150916667,0,0,0,0,10050,10050,622.696666667,0,633.062583333,657.150916667,0,34.45425,281.194877242,0,0,0,0,0,281.194877242,0
2025-12-21,9,01:30,01:40,0,0.4312,640.317786667,640.317786667,0,0,0,0,10050,10050,637.489266667,0,619.343074167,640.317786667,0,2.82852,276.105029611,0,0,0,0,0,276.105029611,0
2025-12-21,10,01:40,01:50,0,0.4333,647.9626075,647.9626075,0,0,0,0,10050,10050,622.368,0,627.6921625,647.9626075,0,25.5946075,280.76219783,0,0,0,0,0,280.76219783,0
2025-12-21,11,01:50,02:00,0,0.4311,685.4985,685.4985,0,0,0,0,10050,10050,597.858333333,0,661.527166667,685.4985,0,87.6401666667,295.51840335,0,0,0,0,0,295.51840335,0
2025-12-21,12,02:00,02:10,0,0.4293,661.533314167,661.533314167,0,0,0,0,10050,10050,642.746233333,0,646.228268333,661.533314167,0,18.7870808333,283.996251772,0,0,0,0,0,283.996251772,0
2025-12-21,13,02:10,02:20,0,0.4324,653.263546667,653.263546667,0,0,0,0,10050,10050,653.869116667,0,631.052563333,653.263546667,0.60557,0,282.471157579,0,0,0,0,1.30924234,283.780399919,0
2025-12-21,14,02:20,02:30,0,0.4367,657.81675,657.81675,0,0,0,0,10050,10050,621.75,0,636.174416667,657.81675,0,36.06675,287.268574725,0,0,0,0,0,287.268574725,0
2025-12-21,15,02:30,02:40,0,0.4348,647.648925,647.648925,0,0,0,0,10050,10050,636.643333333,0,631.607351667,647.648925,0,11.0055916667,281.59775259,0,0,0,0,0,281.59775259,0
2025-12-21,16,02:40,02:50,0,0.4335,643.5282475,643.5282475,0,0,0,0,10050,10050,631.910733333,0,631.031465833,643.5282475,0,11.6175141667,278.969495291,0,0,0,0,0,278.969495291,0
2025-12-21,17,02:50,03:00,0,0.4357,672.189916667,672.189916667,0,0,0,0,10050,10050,625.288333333,0,643.36675,672.189916667,0,46.9015833333,292.873146692,0,0,0,0,0,292.873146692,0
2025-12-21,18,03:00,03:10,0,0.4374,681.375985,681.375985,0,0,0,0,10050,10050,696.757683333,0,659.633109167,681.375985,15.3816983333,0,298.033855839,0,0,0,0,33.639774255,331.673630094,0
2025-12-21,19,03:10,03:20,0,0.4371,689.005081667,689.005081667,0,0,0,0,10050,10050,685.888783333,0,665.101346667,689.005081667,0,3.11629833333,301.164121196,0,0,0,0,0,301.164121196,0
2025-12-21,20,03:20,03:30,0,0.4356,680.166416667,680.166416667,0,0,0,0,10050,10050,624.79,0,654.0535,680.166416667,0,55.3764166667,296.2804911,0,0,0,0,0,296.2804911,0
2025-12-21,21,03:30,03:40,0,0.4353,659.988868333,659.988868333,0,0,0,0,10050,10050,703.4143,0,637.550793333,659.988868333,43.4254316667,0,287.293154386,0,0,0,0,94.5154520225,381.808606408,0
2025-12-21,22,03:40,03:50,0,0.436,672.323393333,672.323393333,0,0,0,0,10050,10050,737.32095,0,650.142451667,672.323393333,64.9975566667,0,293.132999493,0,0,0,0,141.694673533,434.827673027,0
2025-12-21,23,03:50,04:00,0,0.4378,700.656,700.656,0,0,0,0,10050,10050,679.858333333,0,674.047666667,700.656,0,20.7976666667,306.7471968,0,0,0,0,0,306.7471968,0
2025-12-21,24,04:00,04:10,0,0.4401,683.554247003,683.554247003,0,0,0,0,10050,10050,673.157066667,0,661.465631667,683.554247003,0,10.3971803363,300.832224106,0,0,0,0,0,300.832224106,0
2025-12-21,25,04:10,04:20,0,0.4389,695.514701294,695.514701294,0,0,0,0,10050,10050,680.399233333,0,672.979968333,695.514701294,0,15.1154679608,305.261402398,0,0,0,0,0,305.261402398,0
2025-12-21,26,04:20,04:30,0,0.4364,730.152833333,730.152833333,0,0,0,0,10050,10050,677.478333333,0,708.364416667,730.152833333,0,52.6745,318.638696467,0,0,0,0,0,318.638696467,0
2025-12-21,27,04:30,04:40,0,0.4393,717.180546284,717.180546284,0,0,0,0,10050,10050,686.979733333,0,701.57427291,717.180546284,0,30.2008129511,315.057413983,0,0,0,0,0,315.057413983,0
2025-12-21,28,04:40,04:50,0,0.4422,696.039346021,696.039346021,0,0,0,0,10050,10050,680.602566667,0,677.190795188,696.039346021,0,15.4367793545,307.788598811,0,0,0,0,0,307.788598811,0
2025-12-21,29,04:50,05:00,0,0.4395,698.827666667,698.827666667,0,0,0,0,10050,10050,672.051666667,0,677.111833333,698.827666667,0,26.776,307.1347595,0,0,0,0,0,307.1347595,0
2025-12-21,30,05:00,05:10,0,0.4333,729.667727601,729.667727601,0,0,0,0,10050,10050,702.990366667,0.000383333333333,714.736697971,729.667727601,0,26.6777442676,316.165026369,0,0,0,0,0,316.165026369,0
2025-12-21,31,05:10,05:20,0,0.4439,736.472299394,736.472299394,0,0,0,0,10050,10050,708.874733333,0,718.665963561,736.472299394,0,27.597566061,326.920053701,0,0,0,0,0,326.920053701,0
2025-12-21,32,05:20,05:30,0,0.4301,716.39525,716.39525,0,0,0,0,10050,10050,677.763333333,0,686.008333333,716.39525,0,38.6319166667,308.121597025,0,0,0,0,0,308.121597025,0
2025-12-21,33,05:30,05:40,0,0.3713,1547.75768017,1547.75768017,0,0,833.333333333,0,10050,10800,679.629683333,0.00526666666667,694.169350912,714.424346836,0,34.7999301691,574.682426647,0,0,0,0,0,574.682426647,0
2025-12-21,34,05:40,05:50,0,0.5708,798.020781353,798.020781353,0,0,0,0,10800,10800,786.285766667,0,779.450359357,798.020781353,0,11.7350146867,455.510261997,0,0,0,0,0,455.510261997,0
2025-12-21,35,05:50,06:00,0,0.9099,907.067083333,907.067083333,0,0,0,0,10800,10800,915.108333333,0,880.945833333,907.067083333,8.04125,0,825.340339125,0,0,0,0,36.583666875,861.924006,0
2025-12-21,36,06:00,06:10,6,0.9368,231.010748944,231.010748944,0,0,0,697.55925939,10800,10024.9341562,906.553,0.0734333333333,893.443181667,928.570008333,0,22.0904416667,216.41086961,0,0,0,0,0,216.41086961,0
2025-12-21,37,06:10,06:20,6,0.8758,903.063605629,903.063605629,0,0,0,7.9866521024,10024.9341562,10016.0600983,901.305416667,0,875.994456667,911.050257731,0,9.74484106424,790.903105809,0,0,0,0,0,790.903105809,0
2025-12-21,38,06:20,06:30,6,0.8759,905.048822208,905.048822208,0,0,0,10.4928444584,10016.0600983,10004.4013823,931.175,0,877.946583333,915.541666667,15.6333333333,0,792.732263372,0,0,0,0,68.4661833333,861.198446706,0
2025-12-21,39,06:30,06:40,6,0.8601,915.952547399,915.952547399,0,0,0,17.0866776008,10004.4013823,9985.41618494,891.8811,1.02276666667,894.5555775,933.039225,0,42.1808916667,787.810786018,0,0,0,0,0,787.810786018,0
2025-12-21,40,06:40,06:50,6,0.8442,931.879266667,931.879266667,0,0,0,19.9235117731,9985.41618494,9963.27894964,872.208166667,0,911.554324167,951.80277844,0,79.5946117731,786.69247692,0,0,0,0,0,786.69247692,0
2025-12-21,41,06:50,07:00,6,0.8334,929.977525397,929.977525397,0,0,0,11.8845983604,9963.27894964,9950.07384035,895.7,0,912.162686586,941.862123758,0,46.1621237576,775.043269666,0,0,0,0,0,775.043269666,0
2025-12-21,42,07:00,07:10,6,0.8092,877.264746764,877.264746764,0,0,0,6.75749376204,9950.07384035,9942.56551395,893.464016667,28.7804833333,861.137319348,884.022240526,0,19.3387071927,709.882633081,0,0,0,0,0,709.882633081,0
2025-12-21,43,07:10,07:20,6,0.7972,833.598809819,833.598809819,0,0,0,0.3194224304,9942.56551395,9942.21060014,886.884933333,70.0059333333,807.585893467,833.91823225,0,17.0392322496,664.544971188,0,0,0,0,0,664.544971188,0
2025-12-21,44,07:20,07:30,6,0.7644,782.18670117,782.18670117,0,0,0,0.377593672472,9942.21060014,9941.79105161,871.953333333,115.1125,758.111824282,782.564294842,0,25.7234615087,597.903514374,0,0,0,0,0,597.903514374,0
2025-12-21,45,07:30,07:40,6,0.6899,1557.19999061,1557.19999061,0,0,827.483008327,0,9941.79105161,10686.5257591,844.314116667,166.12295,706.705580819,729.716982283,0,51.5258156164,1074.31227352,0,0,0,0,0,1074.31227352,0
2025-12-21,46,07:40,07:50,6,0.86,818.042217753,818.042217753,0,0,0,0,10686.5257591,10686.5257591,981.520766667,212.785416667,784.561666061,818.042217753,0,49.3068677532,703.516307268,0,0,0,0,0,703.516307268,0
2025-12-21,47,07:50,08:00,6,1.1617,130.911801477,130.911801477,0,0,0,833.333333333,10686.5257591,9760.59983318,1196.79833333,256.64375,930.888082656,964.24513481,0,24.090551477,152.080239776,0,0,0,0,0,152.080239776,0
2025-12-21,48,08:00,08:10,6,1.1683,122.710788127,122.710788127,0,0,0,833.333333333,9760.59983318,8834.67390725,1209.0585,310.025683333,927.537618456,956.044121461,0,57.0113047941,143.363013769,0,0,0,0,0,143.363013769,0
2025-12-21,49,08:10,08:20,6,1.0956,59.8260293891,59.8260293891,0,0,0,822.581239752,8834.67390725,7920.69475197,1192.14925,368.603433333,851.792615617,882.407269141,0,58.8614524744,65.5453977987,0,0,0,0,0,65.5453977987,0
2025-12-21,50,08:20,08:30,6,1.0849,0,0,0,0,0,822.45362789,7920.69475197,7006.85738765,1227.835,429.9375,779.398944046,822.45362789,0,24.5561278896,0,0,0,0,0,0,0,0
2025-12-21,51,08:30,08:40,6,1.061,0,0,0,0,0,742.027301746,7006.85738765,6182.38260793,1222.18876667,492.19645,713.981381392,742.027301746,0,12.0349850795,0,0,0,0,0,0,0,0
2025-12-21,52,08:40,08:50,6,1.043,0,0,0,0,0,691.039402497,6182.38260793,5414.5610496,1212.67671667,532.600583333,661.113763991,691.039402497,0,10.9632691634,0,0,0,0,0,0,0,0
2025-12-21,53,08:50,09:00,6,1.036,0,0,0,0,0,662.323331313,5414.5610496,4678.64623703,1209.275,556.93125,620.125495997,662.323331313,0,9.9795813127,0,0,0,0,0,0,0,0
2025-12-21,54,09:00,09:10,6,1.0147,0,0,0,0,0,625.391216993,4678.64623703,3983.76710704,1179.4681,595.46445,583.191162741,625.391216993,0,41.387566993,0,0,0,0,0,0,0,0
2025-12-21,55,09:10,09:20,6,0.9922,0,0,0,0,0,585.096726112,3983.76710704,3333.65963358,1169.02805,641.342683333,548.739021346,585.096726112,0,57.4113594452,0,0,0,0,0,0,0,0
2025-12-21,56,09:20,09:30,6,0.97,118.618162513,118.618162513,0,0,0,433.453837464,3333.65963358,2852.04425863,1191.765,686.1,507.144237884,552.071999977,0,46.4069999766,115.059617638,0,0,0,0,0,115.059617638,0
2025-12-21,57,09:30,09:40,6,0.9422,516.012631922,516.012631922,0,0,18.861987215,0,2852.04425863,2869.02004712,1209.90835,728.449483333,448.39117621,497.150644707,0,15.6917780406,486.187101797,0,0,0,0,0,486.187101797,0
2025-12-21,58,09:40,09:50,6,0.9569,450.776254257,450.776254257,0,0,0,0,2869.02004712,2869.02004712,1190.447,763.84655,394.026578737,450.776254257,0,24.1758042573,431.347797699,0,0,0,0,0,431.347797699,0
2025-12-21,59,09:50,10:00,6,0.9977,0,0,0,0,0,403.036582222,2869.02004712,2421.20162243,1152.03833333,791.73125,361.05598111,403.036582222,0,42.7294988882,0,0,0,0,0,0,0,0
2025-12-21,60,10:00,10:10,6,0.9919,0,0,0,0,0,413.76311985,2421.20162243,1961.46482259,1145.56213333,814.368516667,360.751389596,413.76311985,0,82.5695031831,0,0,0,0,0,0,0,0
2025-12-21,61,10:10,10:20,6,0.9588,401.364825555,401.364825555,0,0,0,0,1961.46482259,1961.46482259,1152.19808333,826.10465,336.58741854,401.364825555,0,75.2713922218,384.828594742,0,0,0,0,0,384.828594742,0
