日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh,储电量kWh
2025-10-06,16:40,718.9375,0.0000,-0.0000,718.9375,682.9278,0.0000,
2025-10-06,16:50,750.8889,0.0000,-0.0000,750.8889,715.2307,0.0000,
2025-10-06,17:00,804.3223,0.0000,-0.0000,804.3223,765.9090,23.8127,
2025-10-06,17:10,886.3808,0.0000,-0.0000,886.3808,849.5653,0.0000,
2025-10-06,17:20,942.6730,0.0000,-0.0000,942.6730,904.8286,0.0000,
2025-10-06,17:30,986.6609,0.0000,0.0000,986.6609,950.1409,0.0000,
2025-10-06,17:40,1067.8595,-0.0000,0.0000,1067.8595,1034.0090,0.0000,
2025-10-06,17:50,977.2821,0.0000,0.0000,977.2821,943.1781,0.0000,
2025-10-06,18:00,750.0012,0.0000,-0.0000,750.0012,723.8802,0.0000,
2025-10-06,18:10,680.4353,0.0000,-0.0000,680.4353,655.5753,0.0000,
2025-10-06,18:20,728.2234,0.0000,0.0000,728.2234,691.6562,0.0000,
2025-10-06,18:30,776.5684,0.0000,0.0000,776.5684,727.5449,0.0000,
2025-10-06,18:40,746.4754,0.0000,0.0000,746.4754,716.6393,0.0000,
2025-10-06,18:50,361.3966,0.0000,376.4548,737.8514,706.7522,0.0000,
2025-10-06,19:00,0.0000,0.0000,749.0975,749.0975,714.2492,0.0000,
2025-10-06,19:10,0.0000,0.0000,741.1105,741.1105,710.3049,0.0000,
2025-10-06,19:20,0.0000,0.0000,737.8468,737.8468,704.4763,14.2462,
2025-10-06,19:30,0.0000,0.0000,749.8456,749.8456,708.4199,0.0000,
2025-10-06,19:40,0.0000,0.0000,749.3466,749.3466,720.7502,0.0000,
2025-10-06,19:50,0.0000,0.0000,744.7474,744.7474,721.4761,0.0000,
2025-10-06,20:00,0.0000,0.0000,746.4417,746.4417,710.5882,0.0000,
2025-10-06,20:10,0.0000,0.0000,740.9237,740.9237,709.3473,0.0000,
2025-10-06,20:20,0.0000,0.0000,764.6697,764.6697,724.9492,0.0000,
2025-10-06,20:30,0.0000,0.0000,781.4133,781.4133,738.5702,0.0000,
2025-10-06,20:40,0.0000,0.0000,758.1023,758.1023,722.8051,0.0000,
2025-10-06,20:50,734.2674,0.0000,-0.0000,734.2674,704.2432,0.0000,
2025-10-06,21:00,737.1364,0.0000,0.0000,737.1364,709.3198,0.0000,
2025-10-06,21:10,760.7472,0.0000,0.0000,760.7472,736.5075,0.0000,
2025-10-06,21:20,770.3352,0.0000,0.0000,770.3352,731.9431,0.0000,
2025-10-06,21:30,757.1578,0.0000,0.0000,757.1578,718.1290,0.0000,
2025-10-06,21:40,788.9389,0.0000,-0.0000,788.9389,749.9066,0.0000,
2025-10-06,21:50,703.0668,0.0000,-0.0000,703.0668,665.7387,0.0000,
2025-10-06,22:00,1370.7463,833.3333,0.0000,537.4130,509.4990,0.0000,
2025-10-06,22:10,1360.6542,833.3333,0.0000,527.3209,502.7266,22.3474,
2025-10-06,22:20,566.7283,0.0000,0.0000,566.7283,540.5538,0.0000,
2025-10-06,22:30,1411.2929,833.3333,0.0000,577.9596,544.5886,0.0000,
2025-10-06,22:40,1412.9544,833.3333,0.0000,579.6211,545.3910,0.0000,
2025-10-06,22:50,1431.2182,833.3333,0.0000,597.8849,563.8340,0.0000,
2025-10-06,23:00,1445.0864,833.3333,0.0000,611.7531,577.6619,0.0000,
2025-10-06,23:10,1244.0663,666.6667,0.0000,577.3997,551.4306,0.0000,
2025-10-06,23:20,1415.8182,833.3333,0.0000,582.4848,550.8784,0.0000,
2025-10-06,23:30,1444.4035,833.3333,0.0000,611.0702,576.1458,0.0000,
2025-10-06,23:40,1433.4270,833.3333,0.0000,600.0937,564.6427,0.0000,
2025-10-06,23:50,596.6231,0.0000,0.0000,596.6231,565.2821,0.0000,
2025-10-06,24:00,629.4401,0.0000,0.0000,629.4401,590.2244,0.0000,8550.0000
2025-10-07,00:10,1463.0153,833.3333,0.0000,629.6820,597.5169,0.0000,
2025-10-07,00:20,1454.2351,833.3333,0.0000,620.9017,591.1102,0.0000,
2025-10-07,00:30,610.8273,-0.0000,0.0000,610.8273,583.2269,0.0000,
2025-10-07,00:40,615.1008,0.0000,0.0000,615.1008,580.2346,0.0000,
2025-10-07,00:50,612.2217,0.0000,0.0000,612.2217,580.8342,0.0000,
2025-10-07,01:00,615.1473,0.0000,0.0000,615.1473,582.9744,0.0000,
2025-10-07,01:10,625.8302,0.0000,0.0000,625.8302,584.3167,0.0000,
2025-10-07,01:20,608.7608,0.0000,0.0000,608.7608,577.5424,0.0000,
2025-10-07,01:30,602.5140,0.0000,0.0000,602.5140,568.9849,1.1360,
2025-10-07,01:40,594.5837,0.0000,0.0000,594.5837,573.6709,0.0000,
2025-10-07,01:50,617.4492,0.0000,0.0000,617.4492,582.0780,0.0000,
2025-10-07,02:00,624.7425,0.0000,0.0000,624.7425,585.5732,0.0000,
2025-10-07,02:10,617.5259,0.0000,0.0000,617.5259,585.7213,0.0000,
2025-10-07,02:20,629.8406,0.0000,0.0000,629.8406,595.2768,0.0000,
2025-10-07,02:30,639.3570,0.0000,0.0000,639.3570,610.5527,0.0000,
2025-10-07,02:40,642.1891,0.0000,0.0000,642.1891,614.2646,0.0000,
2025-10-07,02:50,641.0661,0.0000,0.0000,641.0661,611.1320,0.0000,
2025-10-07,03:00,640.3582,0.0000,0.0000,640.3582,605.9436,0.0000,
2025-10-07,03:10,628.8524,0.0000,0.0000,628.8524,599.3591,0.0000,
2025-10-07,03:20,614.8492,0.0000,0.0000,614.8492,597.4925,0.0000,
2025-10-07,03:30,616.1442,0.0000,0.0000,616.1442,594.3197,0.0000,
2025-10-07,03:40,610.8856,0.0000,0.0000,610.8856,581.9079,0.0000,
2025-10-07,03:50,628.8292,0.0000,0.0000,628.8292,596.3107,0.0000,
2025-10-07,04:00,647.6367,0.0000,0.0000,647.6367,624.8058,0.0000,
2025-10-07,04:10,641.0126,0.0000,0.0000,641.0126,617.8926,0.0000,
2025-10-07,04:20,645.2102,0.0000,0.0000,645.2102,616.2919,0.0000,
2025-10-07,04:30,655.6157,0.0000,0.0000,655.6157,630.4948,0.0000,
2025-10-07,04:40,661.2969,0.0000,0.0000,661.2969,628.9787,0.0000,
2025-10-07,04:50,652.5518,0.0000,0.0000,652.5518,624.8865,0.0000,
2025-10-07,05:00,646.1168,0.0000,0.0000,646.1168,619.3418,0.0000,
2025-10-07,05:10,618.8491,0.0000,0.0000,618.8491,601.5506,0.0000,
2025-10-07,05:20,625.1675,0.0000,0.0000,625.1675,605.1476,1.8050,
2025-10-07,05:30,630.6489,0.0000,0.0000,630.6489,609.1772,0.0000,
2025-10-07,05:40,1431.6147,833.3333,0.0000,598.2813,576.0875,0.0000,
2025-10-07,05:50,675.2871,0.0000,-0.0000,675.2871,654.3648,0.0000,
2025-10-07,06:00,8.0955,0.0000,833.3333,841.4289,805.1694,0.0000,
2025-10-07,06:10,12.7640,0.0000,833.3333,846.0973,818.5477,0.0000,
2025-10-07,06:20,0.0000,0.0000,794.7932,794.7932,766.5700,0.0000,
2025-10-07,06:30,0.0000,0.0000,750.1446,750.1446,722.0973,0.0000,
2025-10-07,06:40,0.0000,0.0000,735.5320,735.5320,694.5502,0.0000,
2025-10-07,06:50,0.0000,0.0000,677.8596,677.8596,643.3302,0.0000,
2025-10-07,07:00,244.0443,0.0000,367.8796,611.9239,572.6343,0.0000,
2025-10-07,07:10,565.6157,0.0000,0.0000,565.6157,525.4863,0.0000,
2025-10-07,07:20,520.0083,0.0000,0.0000,520.0083,476.1307,0.0000,
2025-10-07,07:30,453.9928,0.0000,0.0000,453.9928,394.7390,0.0000,
2025-10-07,07:40,352.8631,0.0000,0.0000,352.8631,303.0459,0.0000,
2025-10-07,07:50,0.0000,0.0000,411.9145,411.9145,362.1470,0.0000,
2025-10-07,08:00,0.0000,0.0000,563.3572,563.3572,496.3188,0.0000,
2025-10-07,08:10,0.0000,0.0000,514.6196,514.6196,454.5662,0.0000,
2025-10-07,08:20,0.0000,0.0000,437.6322,437.6322,364.6219,0.0000,
2025-10-07,08:30,0.0000,0.0000,411.5370,411.5370,310.4562,0.0000,
2025-10-07,08:40,0.0000,0.0000,341.0376,341.0376,246.6589,0.0000,
2025-10-07,08:50,0.0000,0.0000,271.6109,271.6109,176.4487,15.9202,
2025-10-07,09:00,0.0000,0.0000,216.5510,216.5510,126.7707,22.1127,
2025-10-07,09:10,0.0000,0.0000,209.9101,209.9101,113.9986,0.0000,
2025-10-07,09:20,0.0000,0.0000,154.4928,154.4928,75.2240,0.0000,
2025-10-07,09:30,0.0000,0.0000,101.0542,101.0542,-2.7911,0.0000,
2025-10-07,09:40,0.0000,0.0000,13.4072,13.4072,-74.5663,1.8958,
2025-10-07,09:50,0.0000,15.8966,0.0000,-15.8966,-136.9244,0.0000,
2025-10-07,10:00,0.0000,31.1136,0.0000,-31.1136,-170.1092,0.0000,
2025-10-07,10:10,0.0000,15.7552,0.0000,-15.7552,-156.3684,0.0000,
2025-10-07,10:20,0.0000,61.5487,0.0000,-61.5487,-192.1706,0.0000,
2025-10-07,10:30,0.0000,132.2093,0.0000,-132.2093,-278.3603,0.0000,
2025-10-07,10:40,0.0000,159.1393,0.0000,-159.1393,-317.4519,0.0000,
2025-10-07,10:50,0.0000,184.9083,0.0000,-184.9083,-316.9941,0.0000,
2025-10-07,11:00,38.2814,256.1850,0.0000,-217.9036,-321.5050,0.0000,
2025-10-07,11:10,545.8486,833.3333,0.0000,-287.4847,-363.2077,12.9876,
2025-10-07,11:20,536.2634,833.3333,0.0000,-297.0699,-390.3784,0.0000,
2025-10-07,11:30,567.1918,833.3333,0.0000,-266.1416,-389.5725,0.0000,
2025-10-07,11:40,526.4671,833.3333,0.0000,-306.8662,-402.2810,4.0675,
2025-10-07,11:50,471.6825,833.3333,0.0000,-361.6509,-450.2279,0.0000,
2025-10-07,12:00,422.4016,833.3333,0.0000,-410.9317,-503.2240,0.0000,
2025-10-07,12:10,437.5038,833.3333,0.0000,-395.8295,-509.8370,0.0000,
2025-10-07,12:20,408.6568,833.3333,0.0000,-424.6765,-516.1923,0.0000,
2025-10-07,12:30,384.1294,833.3333,0.0000,-449.2039,-530.7481,0.0000,
2025-10-07,12:40,425.8981,833.3333,0.0000,-407.4352,-510.3538,0.0000,
2025-10-07,12:50,0.0000,358.2099,0.0000,-358.2099,-456.4016,0.0000,
2025-10-07,13:00,0.0000,283.0797,0.0000,-283.0797,-398.3121,0.0000,
2025-10-07,13:10,0.0000,251.0422,0.0000,-251.0422,-365.6263,0.0000,
2025-10-07,13:20,0.0000,244.7631,0.0000,-244.7631,-325.4403,0.0000,
2025-10-07,13:30,0.0000,141.5938,0.0000,-141.5938,-272.2381,0.0000,
2025-10-07,13:40,0.0000,120.6715,0.0000,-120.6715,-232.1374,0.0000,
2025-10-07,13:50,0.0000,56.4274,0.0000,-56.4274,-186.3734,0.0000,
2025-10-07,14:00,0.0000,20.7897,0.0000,-20.7897,-133.8865,0.0000,
2025-10-07,14:10,0.0000,0.0000,-0.0000,0.0000,-96.9151,0.0000,
2025-10-07,14:20,0.0000,0.0000,31.0145,31.0145,-72.9174,0.0000,
2025-10-07,14:30,0.0000,0.0000,75.0421,75.0421,-44.4397,0.0000,
2025-10-07,14:40,0.0000,0.0000,117.8218,117.8218,4.8865,0.0000,
2025-10-07,14:50,0.0000,0.0000,133.6656,133.6656,54.6318,0.0000,
2025-10-07,15:00,174.1290,0.0000,0.0000,174.1290,100.5143,0.0000,
2025-10-07,15:10,672.4306,441.4123,0.0000,231.0183,158.5721,0.0000,
2025-10-07,15:20,298.5896,0.0000,0.0000,298.5896,224.2830,0.0000,
2025-10-07,15:30,367.6373,0.0000,0.0000,367.6373,285.7861,0.0000,
2025-10-07,15:40,400.7988,0.0000,0.0000,400.7988,330.3074,0.0000,
2025-10-07,15:50,408.3688,0.0000,0.0000,408.3688,351.1666,0.0000,
2025-10-07,16:00,446.7154,0.0000,0.0000,446.7154,390.3495,16.0604,
2025-10-07,16:10,556.7450,0.0000,-0.0000,556.7450,499.7808,0.0000,
2025-10-07,16:20,653.9785,0.0000,-0.0000,653.9785,587.2846,0.0000,
2025-10-07,16:30,689.8228,0.0000,-0.0000,689.8228,629.4489,0.0000,
2025-10-07,16:40,722.9916,0.0000,-0.0000,722.9916,686.9818,0.0000,
2025-10-07,16:50,773.4379,0.0000,-0.0000,773.4379,737.7797,0.0000,
2025-10-07,17:00,820.6504,0.0000,-0.0000,820.6504,781.8451,0.0000,
2025-10-07,17:10,884.1994,0.0000,-0.0000,884.1994,847.3839,0.0000,
2025-10-07,17:20,940.1397,0.0000,-0.0000,940.1397,902.2953,0.0000,
2025-10-07,17:30,997.9367,0.0000,0.0000,997.9367,961.4167,0.0000,
2025-10-07,17:40,1076.3382,-0.0000,0.0000,1076.3382,1042.4877,0.0000,
2025-10-07,17:50,971.7465,0.0000,0.0000,971.7465,937.6424,0.0000,
2025-10-07,18:00,745.9370,0.0000,-0.0000,745.9370,719.8159,0.0000,
2025-10-07,18:10,706.7465,0.0000,-0.0000,706.7465,681.8866,0.0000,
2025-10-07,18:20,763.7615,0.0000,0.0000,763.7615,728.5854,0.0000,
2025-10-07,18:30,800.2452,0.0000,0.0000,800.2452,752.1172,0.0000,
2025-10-07,18:40,774.0624,0.0000,0.0000,774.0624,744.2263,0.0000,
2025-10-07,18:50,472.9752,0.0000,272.9388,745.9140,714.8147,0.0000,
2025-10-07,19:00,0.0000,0.0000,718.8828,718.8828,693.8061,0.0000,
2025-10-07,19:10,0.0000,0.0000,742.3346,742.3346,712.2437,0.0000,
2025-10-07,19:20,0.0000,0.0000,774.4750,774.4750,741.1045,0.0000,
2025-10-07,19:30,0.0000,0.0000,790.4548,790.4548,749.8238,0.0000,
2025-10-07,19:40,0.0000,0.0000,758.2462,758.2462,729.9902,0.0000,
2025-10-07,19:50,0.0000,0.0000,730.2068,730.2068,706.9355,0.0000,
2025-10-07,20:00,0.0000,0.0000,742.2518,742.2518,706.3983,0.0000,
2025-10-07,20:10,0.0000,0.0000,766.1345,766.1345,734.5580,0.0000,
2025-10-07,20:20,0.0000,0.0000,792.1247,792.1247,752.4042,0.0000,
2025-10-07,20:30,0.0000,0.0000,787.2933,787.2933,744.4502,0.0000,
2025-10-07,20:40,0.0000,0.0000,764.6566,764.6566,729.3594,0.0000,
2025-10-07,20:50,753.0436,0.0000,-0.0000,753.0436,723.0195,0.0000,
2025-10-07,21:00,758.1664,0.0000,0.0000,758.1664,730.3498,0.0000,
2025-10-07,21:10,766.4648,0.0000,0.0000,766.4648,742.2251,0.0000,
2025-10-07,21:20,773.0203,0.0000,0.0000,773.0203,734.6282,0.0000,
2025-10-07,21:30,758.0122,0.0000,0.0000,758.0122,718.9834,0.0000,
2025-10-07,21:40,757.7625,0.0000,-0.0000,757.7625,718.7302,0.0000,
2025-10-07,21:50,692.1444,0.0000,-0.0000,692.1444,654.8163,0.0000,
2025-10-07,22:00,1412.3547,833.3333,0.0000,579.0213,551.1073,0.0000,
2025-10-07,22:10,1380.5176,833.3333,0.0000,547.1843,522.5900,0.0000,
2025-10-07,22:20,560.0211,0.0000,0.0000,560.0211,534.3723,0.0000,
2025-10-07,22:30,1413.8481,833.3333,0.0000,580.5148,547.1437,0.0000,
2025-10-07,22:40,1423.2033,833.3333,0.0000,589.8700,555.6399,0.0000,
2025-10-07,22:50,1419.5534,833.3333,0.0000,586.2201,553.4981,0.0000,
2025-10-07,23:00,1414.5477,833.3333,0.0000,581.2143,547.1232,0.0000,
2025-10-07,23:10,1243.1326,666.6667,0.0000,576.4659,550.4968,9.0352,
2025-10-07,23:20,1419.8876,833.3333,0.0000,586.5542,554.9478,0.0000,
2025-10-07,23:30,1430.6614,833.3333,0.0000,597.3281,562.4037,0.0000,
2025-10-07,23:40,1447.6147,833.3333,0.0000,614.2813,579.8110,0.0000,
2025-10-07,23:50,602.3763,0.0000,0.0000,602.3763,571.0354,0.0000,
2025-10-07,24:00,584.6512,0.0000,0.0000,584.6512,545.4355,0.0000,8550.0000
2025-10-08,00:10,1417.8422,833.3333,0.0000,584.5089,552.3438,0.0000,
2025-10-08,00:20,1438.0585,833.3333,0.0000,604.7251,575.4575,0.0000,
2025-10-08,00:30,614.6348,-0.0000,0.0000,614.6348,587.0343,0.0000,
2025-10-08,00:40,611.6630,0.0000,0.0000,611.6630,576.7968,0.0000,
2025-10-08,00:50,611.3545,0.0000,0.0000,611.3545,579.9670,0.0000,
2025-10-08,01:00,629.6890,0.0000,0.0000,629.6890,597.5161,0.0000,
2025-10-08,01:10,638.4010,0.0000,0.0000,638.4010,596.8875,0.0000,
2025-10-08,01:20,624.1224,0.0000,0.0000,624.1224,592.9040,0.0000,
2025-10-08,01:30,629.0966,0.0000,0.0000,629.0966,595.2590,0.0000,
2025-10-08,01:40,615.3580,0.0000,0.0000,615.3580,594.4452,0.0000,
2025-10-08,01:50,611.0263,0.0000,0.0000,611.0263,575.6552,0.0000,
2025-10-08,02:00,598.7047,0.0000,0.0000,598.7047,559.5354,0.0000,
2025-10-08,02:10,614.3294,0.0000,0.0000,614.3294,582.5248,0.0000,
2025-10-08,02:20,634.6098,0.0000,0.0000,634.6098,600.0460,0.0000,
2025-10-08,02:30,624.7907,0.0000,0.0000,624.7907,595.9864,0.0000,
2025-10-08,02:40,625.3590,0.0000,0.0000,625.3590,597.4345,0.0000,
2025-10-08,02:50,637.2018,0.0000,0.0000,637.2018,607.2677,0.0000,
2025-10-08,03:00,643.6474,0.0000,0.0000,643.6474,609.6363,0.0000,
2025-10-08,03:10,619.4704,0.0000,0.0000,619.4704,590.8966,0.0000,
2025-10-08,03:20,609.6259,0.0000,0.0000,609.6259,592.2692,0.0000,
2025-10-08,03:30,633.8162,0.0000,0.0000,633.8162,611.9917,0.0000,
2025-10-08,03:40,630.2632,0.0000,0.0000,630.2632,607.8145,0.0000,
2025-10-08,03:50,634.0113,0.0000,0.0000,634.0113,601.4928,0.0000,
2025-10-08,04:00,622.8102,0.0000,0.0000,622.8102,599.9793,0.0000,
2025-10-08,04:10,612.7000,0.0000,0.0000,612.7000,589.5800,0.0000,
2025-10-08,04:20,626.5028,0.0000,0.0000,626.5028,597.5845,0.0000,
2025-10-08,04:30,638.2763,0.0000,0.0000,638.2763,613.1555,0.0000,
2025-10-08,04:40,630.2038,0.0000,0.0000,630.2038,597.8856,0.0000,
2025-10-08,04:50,616.8998,0.0000,0.0000,616.8998,595.3827,0.0000,
2025-10-08,05:00,635.0946,0.0000,0.0000,635.0946,611.7876,0.0000,
2025-10-08,05:10,628.1779,0.0000,0.0000,628.1779,610.9407,0.0000,
2025-10-08,05:20,638.6899,0.0000,0.0000,638.6899,618.6700,0.0000,
2025-10-08,05:30,635.5584,0.0000,0.0000,635.5584,614.2786,0.0000,
2025-10-08,05:40,1422.1046,833.3333,0.0000,588.7712,570.1228,0.0000,
2025-10-08,05:50,688.2764,0.0000,-0.0000,688.2764,667.3541,0.0000,
2025-10-08,06:00,45.7622,0.0000,833.3333,879.0955,842.8360,0.0000,
2025-10-08,06:10,26.2496,0.0000,833.3333,859.5829,832.0333,0.0000,
2025-10-08,06:20,0.0000,0.0000,806.7846,806.7846,778.5614,0.0000,
2025-10-08,06:30,0.0000,0.0000,780.8351,780.8351,752.7879,0.0000,
2025-10-08,06:40,0.0000,0.0000,737.5740,737.5740,696.5922,0.0000,
2025-10-08,06:50,0.0000,0.0000,664.7613,664.7613,630.2320,8.9172,
2025-10-08,07:00,269.0484,0.0000,342.0622,611.1105,571.8209,6.5962,
2025-10-08,07:10,556.3658,0.0000,0.0000,556.3658,516.2364,3.3682,
2025-10-08,07:20,505.0829,0.0000,0.0000,505.0829,461.2053,0.0000,
2025-10-08,07:30,445.1052,0.0000,0.0000,445.1052,385.8513,0.0000,
2025-10-08,07:40,344.1241,0.0000,0.0000,344.1241,294.3069,8.3249,
2025-10-08,07:50,0.0000,0.0000,406.1582,406.1582,356.3906,1.7283,
2025-10-08,08:00,0.0000,0.0000,562.3182,562.3182,495.2798,0.0000,
2025-10-08,08:10,0.0000,0.0000,509.5165,509.5165,449.4631,11.5054,
2025-10-08,08:20,0.0000,0.0000,437.3721,437.3721,364.3618,0.0000,
2025-10-08,08:30,0.0000,0.0000,422.4958,422.4958,321.4150,0.0000,
2025-10-08,08:40,0.0000,0.0000,349.5893,349.5893,255.2105,0.0000,
2025-10-08,08:50,0.0000,0.0000,284.7605,284.7605,187.3429,0.0000,
2025-10-08,09:00,0.0000,0.0000,227.1758,227.1758,137.3955,0.0000,
2025-10-08,09:10,0.0000,0.0000,193.3779,193.3779,97.4665,0.0000,
2025-10-08,09:20,0.0000,0.0000,131.9267,131.9267,52.6579,0.0000,
2025-10-08,09:30,0.0000,0.0000,91.5794,91.5794,-2.6515,0.0000,
2025-10-08,09:40,0.0000,0.0000,25.0458,25.0458,-62.9277,0.0000,
2025-10-08,09:50,0.0000,0.0000,0.0000,0.0000,-120.7101,0.0000,
2025-10-08,10:00,0.0000,22.7196,0.0000,-22.7196,-161.7152,0.0000,
2025-10-08,10:10,0.0000,47.1794,0.0000,-47.1794,-177.9358,0.0000,
2025-10-08,10:20,0.0000,81.1402,0.0000,-81.1402,-210.5293,0.0000,
2025-10-08,10:30,0.0000,136.9607,0.0000,-136.9607,-272.6169,0.0000,
2025-10-08,10:40,0.0000,193.2657,0.0000,-193.2657,-331.5591,0.0000,
2025-10-08,10:50,0.0000,221.8299,0.0000,-221.8299,-337.2644,0.0000,
2025-10-08,11:00,0.0000,226.1551,0.0000,-226.1551,-326.6078,0.0000,
2025-10-08,11:10,526.8602,833.3333,0.0000,-306.4732,-382.1961,0.0000,
2025-10-08,11:20,349.7846,667.7084,0.0000,-317.9238,-411.2322,0.0000,
2025-10-08,11:30,562.1025,833.3333,0.0000,-271.2308,-394.6618,0.0000,
2025-10-08,11:40,519.3956,833.3333,0.0000,-313.9377,-412.3546,0.0000,
2025-10-08,11:50,457.5898,833.3333,0.0000,-375.7435,-464.3206,47.3235,
2025-10-08,12:00,423.2951,833.3333,0.0000,-410.0382,-502.3305,54.2082,
2025-10-08,12:10,463.4431,833.3333,0.0000,-369.8902,-483.8977,49.1096,
2025-10-08,12:20,432.6223,833.3333,0.0000,-400.7111,-492.2269,76.7225,
2025-10-08,12:30,390.1478,833.3333,0.0000,-443.1855,-524.7297,65.4167,
2025-10-08,12:40,440.7930,833.3333,0.0000,-392.5404,-495.4590,10.1817,
2025-10-08,12:50,0.0000,354.1118,0.0000,-354.1118,-452.3035,20.0352,
2025-10-08,13:00,0.0000,299.3943,0.0000,-299.3943,-414.6267,16.5322,
2025-10-08,13:10,0.0000,239.6876,0.0000,-239.6876,-354.2717,0.0000,
2025-10-08,13:20,0.0000,223.8357,0.0000,-223.8357,-304.5129,0.0000,
2025-10-08,13:30,0.0000,147.8273,0.0000,-147.8273,-278.4716,0.0000,
2025-10-08,13:40,0.0000,143.9646,0.0000,-143.9646,-255.4305,0.0000,
2025-10-08,13:50,0.0000,94.3270,0.0000,-94.3270,-224.2729,0.0000,
2025-10-08,14:00,0.0000,66.5595,0.0000,-66.5595,-179.6562,0.0000,
2025-10-08,14:10,0.0000,0.0000,-0.0000,0.0000,-126.5170,0.0000,
2025-10-08,14:20,0.0000,0.0000,-0.0000,0.0000,-96.8788,0.0000,
2025-10-08,14:30,0.0000,0.0000,34.5726,34.5726,-81.1669,0.0000,
2025-10-08,14:40,0.0000,0.0000,70.0631,70.0631,-38.7347,0.0000,
2025-10-08,14:50,0.0000,0.0000,83.0779,83.0779,4.0440,0.0000,
2025-10-08,15:00,123.5087,0.0000,0.0000,123.5087,49.8941,0.0000,
2025-10-08,15:10,433.8222,231.7452,0.0000,202.0771,129.7690,0.0000,
2025-10-08,15:20,269.5966,0.0000,0.0000,269.5966,203.7033,0.0000,
2025-10-08,15:30,326.8521,0.0000,0.0000,326.8521,252.2829,0.0000,
2025-10-08,15:40,355.7502,0.0000,0.0000,355.7502,295.5868,0.0000,
2025-10-08,15:50,412.1432,0.0000,0.0000,412.1432,354.9410,0.0000,
2025-10-08,16:00,472.7752,0.0000,0.0000,472.7752,416.0578,0.0000,
2025-10-08,16:10,509.3319,0.0000,-0.0000,509.3319,452.3677,0.0000,
2025-10-08,16:20,589.2512,0.0000,-0.0000,589.2512,525.8255,0.0000,
2025-10-08,16:30,679.1039,0.0000,-0.0000,679.1039,622.0565,0.0000,
2025-10-08,16:40,697.7704,0.0000,-0.0000,697.7704,662.2768,0.0000,
2025-10-08,16:50,738.3154,0.0000,-0.0000,738.3154,702.6572,0.0000,
2025-10-08,17:00,809.0384,0.0000,-0.0000,809.0384,770.2331,0.0000,
2025-10-08,17:10,872.8603,0.0000,-0.0000,872.8603,836.0448,0.0000,
2025-10-08,17:20,940.6086,0.0000,-0.0000,940.6086,902.7642,0.0000,
2025-10-08,17:30,1012.3451,0.0000,0.0000,1012.3451,976.4538,0.0000,
2025-10-08,17:40,1054.9394,-0.0000,0.0000,1054.9394,1023.5282,0.0000,
2025-10-08,17:50,915.9277,0.0000,0.0000,915.9277,882.8787,20.2909,
2025-10-08,18:00,686.2247,0.0000,-0.0000,686.2247,660.8606,41.1837,
2025-10-08,18:10,657.7629,0.0000,-0.0000,657.7629,632.9029,30.7212,
2025-10-08,18:20,707.7192,0.0000,0.0000,707.7192,672.5431,14.1719,
2025-10-08,18:30,730.6204,0.0000,0.0000,730.6204,682.4923,0.0000,
2025-10-08,18:40,719.8612,0.0000,0.0000,719.8612,694.4663,0.0000,
2025-10-08,18:50,109.2713,0.0000,617.7671,727.0384,695.9392,0.0000,
2025-10-08,19:00,0.0000,0.0000,713.3238,713.3238,688.2471,0.0000,
2025-10-08,19:10,0.0000,0.0000,719.2584,719.2584,691.2759,0.0000,
2025-10-08,19:20,0.0000,0.0000,727.4167,727.4167,694.7217,0.0000,
2025-10-08,19:30,0.0000,0.0000,733.7003,733.7003,693.0692,0.0000,
2025-10-08,19:40,0.0000,0.0000,719.6759,719.6759,691.4199,13.7509,
2025-10-08,19:50,0.0000,0.0000,709.9611,709.9611,687.3446,21.5163,
2025-10-08,20:00,0.0000,0.0000,721.9573,721.9573,686.1037,0.0000,
2025-10-08,20:10,0.0000,0.0000,729.3899,729.3899,697.8135,0.0000,
2025-10-08,20:20,0.0000,0.0000,752.8501,752.8501,713.1296,0.0000,
2025-10-08,20:30,0.0000,0.0000,759.5206,759.5206,716.6775,0.0000,
2025-10-08,20:40,0.0000,0.0000,735.1788,735.1788,699.8816,0.0000,
2025-10-08,20:50,715.0164,0.0000,-0.0000,715.0164,684.9923,0.0000,
2025-10-08,21:00,712.9588,0.0000,0.0000,712.9588,688.2238,0.0000,
2025-10-08,21:10,731.2528,0.0000,0.0000,731.2528,707.0130,0.0000,
2025-10-08,21:20,758.4890,0.0000,0.0000,758.4890,720.0970,0.0000,
2025-10-08,21:30,772.3928,0.0000,0.0000,772.3928,733.3640,0.0000,
2025-10-08,21:40,788.6071,0.0000,-0.0000,788.6071,749.5747,0.0000,
2025-10-08,21:50,680.0257,0.0000,-0.0000,680.0257,642.6977,0.0000,
2025-10-08,22:00,1352.4701,833.3333,0.0000,519.1367,491.2227,16.6616,
2025-10-08,22:10,1369.9942,833.3333,0.0000,536.6608,512.0666,0.0000,
2025-10-08,22:20,562.4537,0.0000,0.0000,562.4537,536.8049,3.2177,
2025-10-08,22:30,1374.6027,833.3333,0.0000,541.2694,507.8984,31.7923,
2025-10-08,22:40,1403.9134,833.3333,0.0000,570.5801,536.3500,0.0000,
2025-10-08,22:50,1436.4957,833.3333,0.0000,603.1624,570.4404,0.0000,
