date,period,interval,price_yuan_per_kwh,load_kwh,pv_kwh,forecast_load_kwh,forecast_pv_kwh,net_q80_kwh,grid_plan_kwh,charge_kwh,discharge_kwh,energy_start_kwh,energy_end_kwh,emergency_kwh,surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-12-08,44,7:10-7:20,0.7972,891.7251166666666,79.65983333333332,827.0207958333332,72.2349252747253,821.944490201465,821.944490201465,0.0,0.0,10050.0,10050.0,0.0,9.879206868131632,655.2541475886079,0.0,655.2541475886079
2025-12-08,45,7:20-7:30,0.7644,843.9316666666666,125.5125,824.4954166666666,115.6427197802198,781.7945741758241,781.7945741758241,0.0,0.0,10050.0,10050.0,0.0,63.375407509157526,597.6037724999999,0.0,597.6037724999999
2025-12-08,46,7:30-7:40,0.6899,857.2932333333333,179.7011,804.4098666666665,160.99396208791214,696.9953864010986,1530.3287197344318,833.3333333333333,0.0,10050.0,10800.0,0.0,19.403253067765263,1055.7737837447844,0.0,1055.7737837447844
2025-12-08,47,7:40-7:50,0.86,1006.12195,232.88886666666667,925.5224333333333,207.24683589743591,769.1450826923078,769.1450826923078,0.0,0.0,10800.0,10800.0,4.088000641025474,0.0,661.4647711153847,17.578402756409535,679.0431738717942
2025-12-08,48,7:50-8:00,1.1617,1189.1516666666666,284.125,1120.6066666666666,253.09340659340666,911.3873580586077,78.05402472527442,0.0,833.3333333333333,10800.0,9874.074074074075,0.0,6.360691391941032,90.67536052335129,0.0,90.67536052335129
2025-12-08,49,8:00-8:10,1.1683,1216.4899999999998,340.7962166666666,1146.1234124999999,299.3745434065934,917.7620371794872,84.4287038461539,0.0,833.3333333333333,9874.074074074075,8948.148148148148,0.0,42.06825384615399,98.63805470346159,0.0,98.63805470346159
2025-12-08,50,8:10-8:20,1.0956,1200.7787333333333,393.5510333333333,1123.2332625,353.09357362637354,851.7850965201467,18.451763186813423,0.0,833.3333333333333,8948.148148148148,8022.222222222223,0.0,44.55739652014665,20.215751747472783,0.0,20.215751747472783
2025-12-08,51,8:20-8:30,1.0849,1208.3233333333333,442.53749999999997,1131.8895833333331,411.26174450549445,803.3551053113551,0.0,0.0,820.03201007326,8022.222222222223,7111.075544363044,0.0,54.24617673992668,0.0,0.0,0.0
2025-12-08,52,8:30-8:40,1.061,1195.1101999999998,499.43491666666665,1129.4273291666664,463.3420613553113,735.1167391941392,0.0,0.0,735.1167391941392,7111.075544363044,6294.279167480668,0.0,39.441455860805945,0.0,0.0,0.0
2025-12-08,53,8:40-8:50,1.043,1170.7271,566.0783333333333,1123.3239041666666,514.2999243589745,676.4446020604393,0.0,0.0,676.4446020604393,6294.279167480668,5542.67405408018,0.0,71.79583539377245,0.0,0.0,0.0
2025-12-08,54,8:50-9:00,1.036,1153.12,626.3249999999999,1118.3416666666665,563.6813186813187,627.0406089743589,0.0,0.0,627.0406089743589,5542.67405408018,4845.962266330892,0.0,100.2456089743589,0.0,0.0,0.0
2025-12-08,55,9:00-9:10,1.0147,1153.3045666666667,658.9287999999999,1107.9356583333333,602.6083538461539,579.0066727564102,0.0,0.0,579.0066727564102,4845.962266330892,4202.621518823769,0.0,84.63090608974346,0.0,0.0,0.0
2025-12-08,56,9:10-9:20,0.9922,1178.8209166666666,682.9170666666666,1106.3493958333331,626.9856688644688,562.565580723443,0.0,0.0,562.565580723443,4202.621518823769,3577.548651353277,0.0,66.66173072344304,0.0,0.0,0.0
2025-12-08,57,9:20-9:30,0.97,1205.3683333333333,709.9937499999999,1111.9566666666665,652.0146978021979,549.6072985347984,0.0,0.0,549.6072985347984,3577.548651353277,2966.8738752035006,0.0,54.232715201464885,0.0,0.0,0.0
2025-12-08,58,9:30-9:40,0.9422,1194.8659666666667,736.6111833333332,1110.0690166666666,697.5390135531135,484.6185449175824,484.6185449175824,0.0,0.0,2966.8738752035006,2966.8738752035006,0.0,26.36376158424889,456.6075930213462,0.0,456.6075930213462
2025-12-08,59,9:40-9:50,0.9569,1177.4238833333334,768.35315,1117.3737791666665,731.68634010989,465.6000067765567,465.6000067765567,0.0,0.0,2966.8738752035006,2966.8738752035006,0.0,56.52927344322336,445.5326464844871,0.0,445.5326464844871
2025-12-08,60,9:50-10:00,0.9977,1181.0283333333332,810.9125,1127.2779166666667,748.2671016483516,474.7936355311358,0.0,0.0,474.7936355311358,2966.8738752035006,2439.3253912800164,0.0,104.67780219780263,0.0,0.0,0.0
2025-12-08,61,10:00-10:10,0.9919,1201.7485,862.3017499999999,1114.7128583333333,772.5842386446886,447.89685792124544,0.0,0.0,447.89685792124544,2439.3253912800164,1941.6622158119662,0.0,108.45010792124538,0.0,0.0,0.0
2025-12-08,62,10:10-10:20,0.9588,1189.3035499999999,900.2910499999999,1104.9799958333333,800.8592437728936,376.1619896978025,56.32464171245209,0.0,319.8373479853504,1941.6622158119662,1586.2873847171322,0.0,87.14948969780255,54.004066473899066,0.0,54.004066473899066
2025-12-08,63,10:20-10:30,0.9549,1156.375,920.6374999999999,1109.94375,825.8526785714286,367.53326465201496,367.53326465201496,0.0,0.0,1586.2873847171322,1586.2873847171322,0.0,131.7957646520149,350.95751441620905,0.0,350.95751441620905
2025-12-08,64,10:30-10:40,0.9839,1162.6969833333333,937.2764999999999,1114.8154583333333,847.5060478021978,347.658646245421,0.0,0.0,347.658646245421,1586.2873847171322,1199.9999999999982,0.0,122.23816291208766,0.0,0.0,0.0
2025-12-08,65,10:40-10:50,0.799,1161.6862999999998,945.2250166666665,1104.8107,877.0955377289372,304.46610270146607,304.46610270146607,0.0,0.0,1199.9999999999982,1199.9999999999982,0.0,88.00481936813276,243.26841605847142,0.0,243.26841605847142
2025-12-08,66,10:50-11:00,0.5025,1143.3716666666664,944.8562499999999,1090.9275,918.5588598901099,233.6686904761906,1067.002023809524,833.3333333333333,0.0,1199.9999999999982,1949.9999999999982,0.0,35.15327380952431,536.1685169642857,0.0,536.1685169642857
2025-12-08,67,11:00-11:10,0.4662,1146.7096499999998,943.9587833333333,1096.4909041666667,959.6691717948713,191.96627376373715,1025.2996070970703,833.3333333333333,0.0,1949.9999999999982,2699.999999999998,10.78459290292949,0.0,477.9946768286542,25.13888605672864,503.13356288538284
2025-12-08,68,11:10-11:20,0.5007,1151.4172666666666,939.76055,1094.0164916666665,966.2994406593407,192.5241558150184,1025.8574891483518,833.3333333333333,0.0,2699.999999999998,3449.999999999998,19.132560851648122,0.0,513.6468448165798,47.89836609210108,561.5452109086809
2025-12-08,69,11:20-11:30,0.4827,1146.3116666666665,952.5124999999999,1085.0970833333333,950.2738324175823,212.4332967032965,1045.7666300366297,833.3333333333333,0.0,3449.999999999998,4199.999999999998,0.0,18.63413003663004,504.7915523186812,0.0,504.7915523186812
2025-12-08,70,11:30-11:40,0.4785,1138.4773666666665,1003.8199666666666,1093.8300666666667,958.1031342490844,203.38956932234396,1036.7229026556772,833.3333333333333,0.0,4199.999999999998,4949.999999999998,0.0,68.73216932234402,496.0719089207415,0.0,496.0719089207415
2025-12-08,71,11:40-11:50,0.4662,1111.3336166666666,1021.5882833333333,1069.5835749999999,970.9265692307692,143.5356525183147,976.868985851648,833.3333333333333,0.0,4949.999999999998,5699.999999999998,0.0,53.7903191849814,455.4163212040383,0.0,455.4163212040383
2025-12-08,72,11:50-12:00,0.4432,1081.2316666666666,1000.7624999999999,1022.0120833333332,978.9523351648351,126.76547619047676,960.09880952381,833.3333333333333,0.0,5699.999999999998,6449.999999999998,0.0,46.29630952381012,425.5157923809526,0.0,425.5157923809526
2025-12-08,73,12:00-12:10,0.4411,1084.87915,1003.3558166666667,1016.4664833333333,989.5279122710624,113.95572216117193,947.2890554945052,833.3333333333333,0.0,6449.999999999998,7199.999999999998,0.0,32.43238882783862,417.8492023786262,0.0,417.8492023786262
2025-12-08,74,12:10-12:20,0.4551,1085.8130666666666,998.4477333333332,1024.3717,976.6139595238094,140.5770516483517,973.910384981685,833.3333333333333,0.0,7199.999999999998,7949.999999999998,0.0,53.21171831501829,443.2266162051648,0.0,443.2266162051648
2025-12-08,75,12:20-12:30,0.4463,1071.5883333333331,971.5124999999999,1015.8191666666668,950.1168269230768,161.16215659340685,994.4954899267401,833.3333333333333,0.0,7949.999999999998,8699.999999999998,0.0,61.08632326007364,443.8433371543041,0.0,443.8433371543041
2025-12-08,76,12:30-12:40,0.4113,1067.0249666666666,942.7983999999999,997.7951583333333,945.8411831501832,140.83585947802192,974.1691928113552,833.3333333333333,0.0,8699.999999999998,9449.999999999998,0.0,16.609292811355203,400.6757890033104,0.0,400.6757890033104
2025-12-08,77,12:40-12:50,0.5682,1074.8559666666665,909.6771,1028.4137666666666,927.4278423076923,176.70528910256382,1010.0386224358971,833.3333333333333,0.0,9449.999999999998,10199.999999999998,0.0,11.526422435897302,573.9039452680768,0.0,573.9039452680768
2025-12-08,78,12:50-13:00,0.8279,1087.5949999999998,875.3874999999999,1078.9354166666667,898.0923763736264,246.56706959706958,246.56706959706958,0.0,0.0,10199.999999999998,10199.999999999998,0.0,34.35956959706971,204.1328769194139,0.0,204.1328769194139
2025-12-08,79,13:00-13:10,0.8636,1093.0311166666665,847.84125,1062.329225,899.3222620879125,231.69570389194087,231.69570389194087,0.0,0.0,10199.999999999998,10199.999999999998,13.494162774725737,0.0,200.09240988108013,58.26779486126574,258.3602047423459
2025-12-08,80,13:10-13:20,0.8416,1078.6281333333332,807.3011499999999,1051.7393499999998,894.9044173992675,222.46488438644678,222.46488438644678,0.0,0.0,10199.999999999998,10199.999999999998,48.862098946886476,0.0,187.2264466996336,205.6117123684983,392.8381590681319
2025-12-08,81,13:20-13:30,0.8618,1069.635,767.7375,1066.1158333333333,865.7459478021976,283.74381868131866,283.74381868131866,0.0,0.0,10199.999999999998,10199.999999999998,18.15368131868138,0.0,244.53042293956042,78.22421280219807,322.7546357417585
2025-12-08,82,13:30-13:40,0.8623,1103.7918166666666,765.719,1050.5984625,826.6506512820513,304.4648252747253,304.4648252747253,0.0,0.0,10199.999999999998,10199.999999999998,33.607991391941255,0.0,262.5400188343956,144.90085488635472,407.44087372075035
2025-12-08,83,13:40-13:50,0.9026,1120.3550333333333,766.5371666666666,1034.9836124999997,779.9324366300366,324.05900315934036,324.05900315934036,0.0,0.0,10199.999999999998,10199.999999999998,29.758863507326282,0.0,292.4956562516206,134.3017510085635,426.79740726018406
2025-12-08,84,13:50-14:00,0.9754,1097.9566666666665,747.6374999999999,1038.9191666666666,739.3596840659341,372.98440018315046,0.0,0.0,372.98440018315046,10199.999999999998,9785.572888685387,0.0,22.66523351648391,0.0,0.0,0.0
2025-12-08,85,14:00-14:10,1.0002,1075.161,715.6785333333333,1049.2450125,722.391341941392,403.7391501831504,0.0,0.0,403.7391501831504,9785.572888685387,9336.973832926331,0.0,44.25668351648369,0.0,0.0,0.0
2025-12-08,86,14:10-14:20,0.9978,1071.0135666666665,672.9017333333334,1051.5350583333334,702.2080937728938,423.49015650183173,0.0,0.0,423.49015650183173,9336.973832926331,8866.429214590962,0.0,25.378323168498582,0.0,0.0,0.0
2025-12-08,87,14:20-14:30,1.0271,1062.5816666666665,629.5687499999999,1043.3404166666664,661.2658653846154,452.827999084249,0.0,0.0,452.827999084249,8866.429214590962,8363.28699338624,0.0,19.815082417582403,0.0,0.0,0.0
2025-12-08,88,14:30-14:40,1.0906,1018.5861499999999,598.8862166666667,1034.3995666666665,605.8843470695971,507.6080876373627,0.0,0.0,510.212776190476,8363.28699338624,7796.383908730157,0.0,90.5128428571428,0.0,0.0,0.0
2025-12-08,89,14:40-14:50,0.9376,1015.4892499999999,568.4061999999999,1034.762825,554.9515877289376,548.5801112637363,0.0,0.0,548.5801112637363,7796.383908730157,7186.85045177045,0.0,101.49706126373633,0.0,0.0,0.0
2025-12-08,90,14:50-15:00,0.6694,1056.1666666666665,528.2624999999999,1038.8479166666666,510.9747252747252,598.732106227106,1432.0654395604392,833.3333333333333,0.0,7186.85045177045,7936.85045177045,0.0,70.82793956043952,958.624605241758,0.0,958.624605241758
2025-12-08,91,15:00-15:10,0.66,1066.7512166666666,480.8327166666666,1033.2303249999998,462.0234217948717,627.5947935897432,1460.9281269230764,833.3333333333333,0.0,7936.85045177045,8686.85045177045,0.0,41.67629358974318,964.2125637692305,0.0,964.2125637692305
2025-12-08,92,15:10-15:20,0.7217,1068.1549833333333,440.27734999999996,1034.2281999999998,415.22879798534797,675.3466050824172,1508.6799384157505,833.3333333333333,0.0,8686.85045177045,9436.85045177045,0.0,47.46897174908395,1088.8143115546472,0.0,1088.8143115546472
2025-12-08,93,15:20-15:30,0.7308,1062.04,405.525,1038.33375,374.068956043956,719.0425274725276,1552.3758608058608,833.3333333333333,0.0,9436.85045177045,10186.85045177045,0.0,62.52752747252748,1134.4762790769232,0.0,1134.4762790769232
2025-12-08,94,15:30-15:40,0.7534,1025.2699666666667,362.2781666666666,1025.4966041666667,333.8723897435897,741.3694776556777,1422.6467534662893,681.2772758106115,0.0,10186.85045177045,10800.0,0.0,78.37767765567764,1071.8220640615023,0.0,1071.8220640615023
2025-12-08,95,15:40-15:50,0.7823,1009.4781833333333,315.4076833333333,1018.0282291666665,291.969197985348,759.5852257783881,759.5852257783881,0.0,0.0,10800.0,10800.0,0.0,65.51472577838808,594.2235221264331,0.0,594.2235221264331
2025-12-08,96,15:50-16:00,0.8055,1034.2216666666666,269.375,1021.8533333333335,248.06765109890108,811.1000549450553,811.1000549450553,0.0,0.0,10800.0,10800.0,0.0,46.253388278388684,653.341094258242,0.0,653.341094258242
2025-12-08,97,16:00-16:10,0.8271,1064.43995,222.43701666666666,1020.6621874999998,203.43312344322342,856.0927606227104,856.0927606227104,0.0,0.0,10800.0,10800.0,0.0,14.089827289377126,708.0743223110437,0.0,708.0743223110437
2025-12-08,98,16:10-16:20,0.8519,1054.4150333333332,170.09375,1018.2460833333334,158.47004688644688,891.4847810439561,891.4847810439561,0.0,0.0,10800.0,10800.0,0.0,7.163497710622892,759.4558849713462,0.0,759.4558849713462
2025-12-08,99,16:20-16:30,0.8791,1020.0533333333333,117.6875,1021.9962499999999,114.31442307692306,936.1894230769229,936.1894230769229,0.0,0.0,10800.0,10800.0,0.0,33.82358974358965,823.004121826923,0.0,823.004121826923
2025-12-08,100,16:30-16:40,0.9024,1020.7715666666666,75.69605,1032.8381041666664,72.08223846153842,983.3762734432231,983.3762734432231,0.0,0.0,10800.0,10800.0,0.0,38.30075677655657,887.3987491551645,0.0,887.3987491551645
2025-12-08,101,16:40-16:50,0.9163,1035.96635,34.2626,1033.6894208333333,29.603389743589748,1025.1201831959706,1025.1201831959706,0.0,0.0,10800.0,10800.0,0.0,23.41643319597074,939.3176238624679,0.0,939.3176238624679
2025-12-08,102,16:50-17:00,0.9264,1043.4499999999998,1.3625,1024.7279166666667,0.0,1040.8958333333335,1040.8958333333335,0.0,0.0,10800.0,10800.0,1.1916666666663787,0.0,964.2859000000002,5.519799999998666,969.8056999999989
2025-12-08,103,17:00-17:10,0.9462,1039.2540666666666,0.0,1020.1049166666668,0.0,1041.65164198718,1041.65164198718,0.0,0.0,10800.0,10800.0,0.0,2.397575320513397,985.6107836482698,0.0,985.6107836482698
2025-12-08,104,17:10-17:20,0.9742,1017.54605,1.0572166666666667,1005.1620583333334,1.0350012820512822,1023.3638003663003,1023.3638003663003,0.0,0.0,10800.0,10800.0,0.0,6.8749670329669925,996.9610143168497,0.0,996.9610143168497
2025-12-08,105,17:20-17:30,0.9862,1011.4766666666666,0.0,1009.3758333333333,0.0,1026.7341666666666,1026.7341666666666,0.0,0.0,10800.0,10800.0,0.0,15.25750000000005,1012.5652351666666,0.0,1012.5652351666666
2025-12-08,106,17:30-17:40,0.976,1038.8621333333333,0.0,1052.9348541666666,0.0,1062.1825791666665,1062.1825791666665,0.0,0.0,10800.0,10800.0,0.0,23.320445833333224,1036.6901972666665,0.0,1036.6901972666665
2025-12-08,107,17:40-17:50,1.0742,911.37095,0.0759,927.4649416666667,0.07430970695970696,941.6753760073261,941.6753760073261,0.0,0.0,10800.0,10800.0,0.0,30.380326007326175,1011.5476889070698,0.0,1011.5476889070698
2025-12-08,108,17:50-18:00,1.2313,703.2816666666665,0.0,705.7133333333333,0.0,727.9858333333333,727.9858333333333,0.0,0.0,10800.0,10800.0,0.0,24.704166666666765,896.3689565833333,0.0,896.3689565833333
2025-12-08,109,18:00-18:10,1.2561,692.19445,0.0,686.3110041666666,0.0,702.0081003663004,702.0081003663004,0.0,0.0,10800.0,10800.0,0.0,9.813650366300408,881.7923748701099,0.0,881.7923748701099
2025-12-08,110,18:10-18:20,1.2447,718.8836166666666,0.00545,723.2536708333333,0.005332600732600732,738.3036173992673,738.3036173992673,0.0,0.0,10800.0,10800.0,0.0,19.425450732600666,918.9665125768679,0.0,918.9665125768679
2025-12-08,111,18:20-18:30,1.2545,698.4449999999999,0.0,718.2120833333333,0.0,736.7400000000001,736.7400000000001,0.0,0.0,10800.0,10800.0,0.0,38.295000000000186,924.2403300000001,0.0,924.2403300000001
2025-12-08,112,18:30-18:40,1.2522,709.2440333333334,0.0,721.3827541666666,0.0,742.9951583333333,742.9951583333333,0.0,0.0,10800.0,10800.0,0.0,33.75112499999989,930.3785372649999,0.0,930.3785372649999
2025-12-08,113,18:40-18:50,1.2881,735.16655,0.0003833333333333333,727.3862166666668,0.00035787545787545783,746.3502784798535,267.07978264652013,0.0,479.27049583333337,10800.0,10267.477226851852,0.0,11.18411181318686,344.0254680269826,0.0,344.0254680269826
2025-12-08,114,18:50-19:00,1.3466,743.1083333333332,0.0,727.6758333333333,0.0,754.9525,0.0,0.0,754.9525,10267.477226851852,9428.64111574074,0.0,11.844166666666752,0.0,0.0,0.0
2025-12-08,115,19:00-19:10,1.3523,720.5737,0.0,725.0936541666666,0.0,743.7701708333332,0.0,0.0,743.7701708333332,9428.64111574074,8602.229814814815,0.0,23.196470833333137,0.0,0.0,0.0
2025-12-08,116,19:10-19:20,1.3445,701.6608333333334,0.0,718.4189499999999,0.0,728.5087833333332,0.0,0.0,728.5087833333332,8602.229814814815,7792.775611111111,0.0,26.847949999999855,0.0,0.0,0.0
2025-12-08,117,19:20-19:30,1.3483,706.9633333333333,0.0,715.1754166666666,0.0,727.7941666666665,0.0,0.0,727.7941666666665,7792.775611111111,6984.1154259259265,0.0,20.830833333333203,0.0,0.0,0.0
2025-12-08,118,19:30-19:40,1.349,728.1435499999999,0.0,725.4772375,0.0,738.4153458333335,0.0,0.0,738.4153458333335,6984.1154259259265,6163.653930555556,0.0,10.271795833333613,0.0,0.0,0.0
2025-12-08,119,19:40-19:50,1.3473,741.8623833333332,0.0,731.1512208333334,0.0,745.9514333333335,0.0,0.0,745.9514333333335,6163.653930555556,5334.8190046296295,0.0,4.08905000000027,0.0,0.0,0.0
2025-12-08,120,19:50-20:00,1.3482,732.5333333333333,0.0,728.2545833333334,0.0,744.5141666666667,0.0,0.0,744.5141666666667,5334.8190046296295,4507.581041666666,0.0,11.980833333333408,0.0,0.0,0.0
2025-12-08,121,20:00-20:10,1.3513,705.9498333333332,0.0,729.8545958333332,0.0,754.3981624999999,0.0,0.0,754.3981624999999,4507.581041666666,3669.3608611111113,0.0,48.44832916666667,0.0,0.0,0.0
2025-12-08,122,20:10-20:20,1.34,706.46075,0.0,731.4537624999999,0.0,750.3547791666665,0.0,0.0,750.3547791666665,3669.3608611111113,2835.633328703704,0.0,43.89402916666654,0.0,0.0,0.0
2025-12-08,123,20:20-20:30,1.3489,741.2083333333333,0.0,724.8183333333333,0.0,743.9991666666666,0.0,0.0,743.9991666666666,2835.633328703704,2008.967587962963,0.0,2.790833333333353,0.0,0.0,0.0
2025-12-08,124,20:30-20:40,1.3952,768.9918333333333,0.0,710.8672708333334,0.0,728.0708291666666,0.0,0.0,728.0708291666666,2008.967587962963,1200.0,40.92100416666665,0.0,0.0,285.4649250666665,285.4649250666665
2025-12-08,125,20:40-20:50,1.2226,745.6076666666665,0.0,721.1265708333333,0.0,747.6990333333332,747.6990333333332,0.0,0.0,1200.0,1200.0,0.0,2.0913666666666586,914.1368381533331,0.0,914.1368381533331
2025-12-08,126,20:50-21:00,0.9332,705.7950000000001,0.0,739.1841666666666,0.0,771.6274999999999,771.6274999999999,0.0,0.0,1200.0,1200.0,0.0,65.83249999999987,720.082783,0.0,720.082783
2025-12-08,127,21:00-21:10,0.9068,724.2467833333333,0.0,717.9778916666667,0.0,735.8034708333334,735.8034708333334,0.0,0.0,1200.0,1200.0,0.0,11.55668750000018,667.2265873516668,0.0,667.2265873516668
2025-12-08,128,21:10-21:20,0.9371,724.0266333333334,0.0,707.9221958333333,0.0,726.0980541666667,726.0980541666667,0.0,0.0,1200.0,1200.0,0.0,2.0714208333332635,680.4264865595834,0.0,680.4264865595834
2025-12-08,129,21:20-21:30,0.9371,709.4366666666666,0.0,733.3804166666666,0.0,752.0195833333332,752.0195833333332,0.0,0.0,1200.0,1200.0,0.0,42.58291666666662,704.7175515416666,0.0,704.7175515416666
2025-12-08,130,21:30-21:40,0.9871,746.6641166666666,0.0,754.5440416666667,0.0,777.0880958333331,777.0880958333331,0.0,0.0,1200.0,1200.0,0.0,30.423979166666527,767.0636593970831,0.0,767.0636593970831
2025-12-08,131,21:40-21:50,0.7764,680.2164833333333,0.0,685.2169291666665,0.0,705.0069041666666,705.0069041666666,0.0,0.0,1200.0,1200.0,0.0,24.790420833333314,547.3673603949999,0.0,547.3673603949999
2025-12-08,132,21:50-22:00,0.4209,544.55,0.0,568.6654166666667,0.0,590.4983333333333,1423.8316666666665,833.3333333333333,0.0,1200.0,1950.0,0.0,45.94833333333327,599.2907485,0.0,599.2907485
2025-12-08,133,22:00-22:10,0.3859,542.8860666666667,0.0,539.6573875,0.0,557.5348,1390.8681333333334,833.3333333333333,0.0,1950.0,2700.0,0.0,14.648733333333439,536.7360126533334,0.0,536.7360126533334
2025-12-08,134,22:10-22:20,0.4368,571.7149333333333,0.0,540.1077166666666,0.0,553.5274958333333,553.5274958333333,0.0,0.0,2700.0,2700.0,18.187437499999987,0.0,241.78081018,39.721363499999974,281.50217368
2025-12-08,135,22:20-22:30,0.4198,560.9366666666666,0.0,533.5041666666666,0.0,548.0945833333333,1381.4279166666665,833.3333333333333,0.0,2700.0,3450.0,12.842083333333449,0.0,579.9234394166666,26.95553291666691,606.8789723333335
2025-12-08,136,22:30-22:40,0.4186,547.00225,0.0,544.5559125,0.0,557.7427166666666,1391.07605,833.3333333333333,0.0,3450.0,4200.0,0.0,10.740466666666634,582.30443453,0.0,582.30443453
2025-12-08,137,22:40-22:50,0.4241,541.2340666666666,0.0,558.3454208333333,0.0,578.4448249999998,1411.778158333333,833.3333333333333,0.0,4200.0,4950.0,0.0,37.21075833333316,598.7351169491665,0.0,598.7351169491665
2025-12-08,138,22:50-23:00,0.4237,544.7383333333332,0.0,567.64,0.0,593.6195833333334,1426.9529166666666,833.3333333333333,0.0,4950.0,5700.0,0.0,48.881250000000136,604.5999507916666,0.0,604.5999507916666
2025-12-08,139,23:00-23:10,0.4248,553.5220333333333,0.0,577.8332416666667,0.0,600.3323666666668,1266.9990333333335,666.6666666666666,0.0,5700.0,6300.0,0.0,46.810333333333574,538.22118936,0.0,538.22118936
2025-12-08,140,23:10-23:20,0.424,555.1204333333333,0.0,572.7013125,0.0,605.0843124999999,1438.4176458333332,833.3333333333333,0.0,6300.0,7050.0,0.0,49.96387916666663,609.8890818333332,0.0,609.8890818333332
2025-12-08,141,23:20-23:30,0.422,561.0833333333333,0.0,561.7862499999999,0.0,586.5454166666665,1419.8787499999999,833.3333333333333,0.0,7050.0,7800.0,0.0,25.46208333333334,599.1888324999999,0.0,599.1888324999999
2025-12-08,142,23:30-23:40,0.424,591.37275,0.0,571.5554875,0.0,607.7214708333333,1441.0548041666666,833.3333333333333,0.0,7800.0,8550.0,0.0,16.348720833333346,611.0072369666666,0.0,611.0072369666666
2025-12-08,143,23:40-23:50,0.4271,597.9528,0.0,572.6341916666667,0.0,592.2240791666666,592.2240791666666,0.0,0.0,8550.0,8550.0,5.728720833333455,0.0,252.9389042120833,12.233683339583592,265.1725875516669
2025-12-08,144,23:50-24:00,0.4276,578.3966666666666,0.0,565.5899999999999,0.0,589.5733333333333,589.5733333333333,0.0,0.0,8550.0,8550.0,0.0,11.17666666666662,252.1015573333333,0.0,252.1015573333333
2025-12-09,1,0:00-0:10,0.4248,582.1842166666667,0.0,580.6658791666666,0.0,608.9338624999999,1442.267195833333,833.3333333333333,0.0,8550.0,9300.0,0.0,26.749645833333034,612.6751047899999,0.0,612.6751047899999
2025-12-09,2,0:10-0:20,0.4245,613.47145,0.0,591.0259958333334,0.0,624.9581833333333,1458.2915166666667,833.3333333333333,0.0,9300.0,10050.0,0.0,11.486733333333405,619.0447488249999,0.0,619.0447488249999
2025-12-09,3,0:20-0:30,0.4269,633.255,0.0,582.6258333333333,0.0,618.5212499999999,618.5212499999999,0.0,0.0,10050.0,10050.0,14.7337500000001,0.0,264.046721625,31.449189375000213,295.4959110000002
2025-12-09,4,0:30-0:40,0.4272,602.9329666666666,0.0,569.7372875,0.0,592.23585,592.23585,0.0,0.0,10050.0,10050.0,10.697116666666602,0.0,253.00315512000003,22.849041199999863,275.8521963199999
2025-12-09,5,0:40-0:50,0.4271,605.1585333333333,0.0,568.9205541666666,0.0,598.9903416666667,598.9903416666667,0.0,0.0,10050.0,10050.0,6.16819166666653,0.0,255.82877492583336,13.172173304166375,269.0009482299997
2025-12-09,6,0:50-1:00,0.4285,641.7783333333333,0.0,579.0741666666667,0.0,608.2933333333334,608.2933333333334,0.0,0.0,10050.0,10050.0,33.4849999999999,0.0,260.65369333333336,71.74161249999979,332.39530583333317
2025-12-09,7,1:00-1:10,0.4311,631.0265666666667,0.0,585.9666791666666,0.0,615.0201333333332,615.0201333333332,0.0,0.0,10050.0,10050.0,16.00643333333346,0.0,265.1351794799999,34.50186705000028,299.6370465300002
2025-12-09,8,1:10-1:20,0.4302,601.84105,0.0,594.0446916666666,0.0,627.0779374999998,627.0779374999998,0.0,0.0,10050.0,10050.0,0.0,25.236887499999852,269.7689287124999,0.0,269.7689287124999
2025-12-09,9,1:20-1:30,0.4279,596.2066666666666,0.0,600.6483333333333,0.0,646.2895833333332,646.2895833333332,0.0,0.0,10050.0,10050.0,0.0,50.08291666666662,276.54731270833327,0.0,276.54731270833327
2025-12-09,10,1:30-1:40,0.4312,622.9969833333333,0.0,597.9931124999999,0.0,633.4404041666667,633.4404041666667,0.0,0.0,10050.0,10050.0,0.0,10.443420833333334,273.1395022766667,0.0,273.1395022766667
2025-12-09,11,1:40-1:50,0.4333,625.4612999999999,0.0,604.2072291666666,0.0,634.7987499999999,634.7987499999999,0.0,0.0,10050.0,10050.0,0.0,9.33744999999999,275.058298375,0.0,275.058298375
2025-12-09,12,1:50-2:00,0.4311,608.115,0.0,610.3399999999999,0.0,654.19,654.19,0.0,0.0,10050.0,10050.0,0.0,46.075000000000045,282.02130900000003,0.0,282.02130900000003
2025-12-09,13,2:00-2:10,0.4293,625.8327333333333,0.0,591.6120000000001,0.0,629.3218541666668,629.3218541666668,0.0,0.0,10050.0,10050.0,0.0,3.489120833333459,270.16787199375005,0.0,270.16787199375005
2025-12-09,14,2:10-2:20,0.4324,628.4991166666666,0.0,592.1146166666666,0.0,639.4190958333332,639.4190958333332,0.0,0.0,10050.0,10050.0,0.0,10.919979166666621,276.4848170383333,0.0,276.4848170383333
2025-12-09,15,2:20-2:30,0.4367,619.9949999999999,0.0,615.0908333333333,0.0,668.9804166666667,668.9804166666667,0.0,0.0,10050.0,10050.0,0.0,48.985416666666765,292.14374795833334,0.0,292.14374795833334
